Game number,Game type,White player,Black player,White rating,Black rating,My colour,My rating,Winner,Did i win?,number of moves,White accuracy,White opening accuracy,White middle accuracy,White end accuracy,No. best white,No. great white,No. good white,No. ok white,No. inaccuracy white,No. mistake white,No. blunder white,Improvement white,Black accuracy,Black opening accuracy,Black middle accuracy,Black end accuracy,No. best black,No. great black,No. good black,No. ok black,No. inaccuracy black,No. mistake black,No. blunder black,Improvement black,User accuracy,User opening accuracy,User middle accuracy,User end accuracy,No. best user,No. great user,No. good user,No. ok user,No. inaccuracy user,No. mistake user,No. blunder user,Improvement user
2041,180,knightclub420,Ainceer,1202,1199,Black,1199,Black,True,46.0,80.31,79.79,76.54,84.64,16,16,2,2,2,1,7,1,86.53,77.13,84.42,98.66,29,8,2,0,1,1,5,0,86.53,77.13,84.42,98.66,29,8,2,0,1,1,7,0
2042,180,Ainceer,hemant1986,1192,1241,White,1192,Black,False,16.0,73.02,97.26,62.66,54.28,2,5,2,3,1,1,2,2,53.84,87.48,27.29,40.0,5,3,0,0,0,1,7,1,73.02,97.26,62.66,54.28,2,5,2,3,1,1,2,2
2043,180,arifmohamedkhan1,Ainceer,1215,1201,Black,1201,Black,True,18.0,85.92,92.55,83.26,81.97,11,4,0,0,1,0,2,2,88.33,84.85,94.12,86.02,6,8,1,0,1,1,1,0,88.33,84.85,94.12,86.02,6,8,1,0,1,1,2,0
2044,300,Geemox,Ainceer,1172,1192,Black,1192,White,False,58.5,81.18,97.76,61.38,84.56,25,19,0,3,1,3,8,1,74.32,89.21,54.49,78.46,25,11,4,3,1,3,11,1,74.32,89.21,54.49,78.46,25,11,4,3,1,3,8,1
2045,300,Ainceer,zaido7,1201,1231,White,1201,White,True,46.5,70.98,71.47,68.44,73.18,17,10,4,1,0,4,11,1,63.77,70.14,57.81,62.94,12,9,1,4,4,4,12,1,70.98,71.47,68.44,73.18,17,10,4,1,0,4,11,1
2046,180,kader410,Ainceer,1194,1209,Black,1209,Black,True,21.0,62.09,80.67,58.91,46.68,8,2,2,0,1,1,7,2,60.69,80.49,57.53,44.06,9,2,0,0,2,0,8,2,60.69,80.49,57.53,44.06,9,2,0,0,2,0,7,2
2047,180,elmedin12345,Ainceer,1265,1202,Black,1202,White,False,36.0,77.23,94.1,47.85,89.73,18,4,2,4,0,1,7,1,69.96,86.2,60.51,63.18,10,11,0,3,2,1,9,1,69.96,86.2,60.51,63.18,10,11,0,3,2,1,7,1
2048,180,Ainceer,samaritanin,1193,1176,White,1193,Black,False,16.0,82.51,95.61,69.29,80.0,7,4,2,0,1,0,2,1,80.19,70.66,78.4,93.42,5,5,1,1,2,0,2,0,82.51,95.61,69.29,80.0,7,4,2,0,1,0,2,1
2049,180,Popov985,Ainceer,1183,1185,Black,1185,White,False,20.5,74.3,74.08,78.41,70.41,7,5,1,1,2,1,4,2,53.01,66.15,50.37,40.75,5,2,1,1,1,2,8,2,53.01,66.15,50.37,40.75,5,2,1,1,1,2,4,2
2050,180,Ainceer,raghav0007s,1176,1147,White,1176,Black,False,27.0,70.93,85.89,67.63,59.28,8,3,5,2,3,1,5,2,62.68,87.26,31.39,69.4,7,4,3,2,1,2,8,1,70.93,85.89,67.63,59.28,8,3,5,2,3,1,5,2
2051,180,Ainceer,nazeerA123,1168,1163,White,1168,Black,False,1.0,98.21,98.21,0,0,0,1,0,0,0,0,0,2,99.84,99.84,0,0,0,1,0,0,0,0,0,2,98.21,98.21,0,0,0,1,0,0,0,0,0,2
2052,180,Ainceer,dace23,1161,1202,White,1161,Black,False,41.0,70.26,73.87,62.65,74.57,7,14,1,5,4,1,9,1,68.76,79.75,67.77,57.98,13,8,1,3,2,5,9,2,70.26,73.87,62.65,74.57,7,14,1,5,4,1,9,1
2053,180,gonzaloer,Ainceer,1151,1169,Black,1169,Black,True,32.0,55.64,86.23,53.94,23.86,9,5,3,0,1,1,13,2,62.76,61.67,59.93,67.08,12,3,1,0,3,4,9,1,62.76,61.67,59.93,67.08,12,3,1,0,3,4,13,1
2054,180,yuri29091949,Ainceer,1149,1177,Black,1177,Black,True,48.0,77.21,64.51,74.97,92.16,20,12,2,1,4,0,9,0,82.7,83.94,74.71,89.45,20,16,2,1,1,3,5,1,82.7,83.94,74.71,89.45,20,16,2,1,1,3,9,1
2055,180,Ainceer,Ceez196,1169,1177,White,1169,Black,False,8.0,79.19,83.17,94.71,49.97,1,4,1,0,1,0,1,2,69.89,86.46,76.41,35.26,1,3,0,0,2,1,1,2,79.19,83.17,94.71,49.97,1,4,1,0,1,0,1,2
2056,180,Jorisvbaaren,Ainceer,1179,1161,Black,1161,White,False,8.5,72.53,98.83,52.08,66.67,3,3,0,0,1,0,2,1,76.39,94.51,82.58,39.92,1,2,1,2,1,0,1,2,76.39,94.51,82.58,39.92,1,2,1,2,1,0,2,2
2057,180,5TATO12,Ainceer,1134,1169,Black,1169,Black,True,26.0,70.58,77.68,49.29,86.54,10,7,0,0,1,1,7,1,70.11,78.62,62.91,68.62,9,6,1,1,1,1,7,1,70.11,78.62,62.91,68.62,9,6,1,1,1,1,7,1
2058,180,Sabrosooo,Ainceer,1130,1160,Black,1160,White,False,29.5,81.04,81.55,75.88,85.68,8,9,3,1,3,5,1,1,68.9,75.49,64.58,66.38,6,6,1,5,3,3,5,1,68.9,75.49,64.58,66.38,6,6,1,5,3,3,1,1
2059,180,Ainceer,PrensesMahmut1,1152,1175,White,1152,Black,False,60.0,80.41,77.09,83.28,80.87,23,19,2,5,0,2,9,0,88.08,91.98,81.8,90.47,26,20,3,3,3,1,4,1,80.41,77.09,83.28,80.87,23,19,2,5,0,2,9,0
2060,180,Ainceer,doctorinbusiness,1160,1146,White,1160,White,True,62.5,59.46,62.47,55.61,60.29,20,8,3,2,6,1,23,1,66.11,63.87,64.4,70.25,23,12,1,2,3,3,18,0,59.46,62.47,55.61,60.29,20,8,3,2,6,1,23,1
2061,180,shmonn,Ainceer,1172,1168,Black,1168,Black,True,9.0,87.55,95.98,99.99,66.67,4,4,0,0,0,0,1,2,70.94,81.62,92.62,38.58,3,2,0,1,0,1,2,2,70.94,81.62,92.62,38.58,3,2,0,1,0,1,1,2
2062,180,Ainceer,Blackclover01,1175,1130,White,1175,White,True,40.5,70.74,78.6,53.88,80.42,13,7,6,3,0,2,10,1,59.08,65.46,43.11,68.17,11,7,2,0,2,4,14,1,70.74,78.6,53.88,80.42,13,7,6,3,0,2,10,1
2063,180,Ainceer,CapaKeepoBlanca,1168,1212,White,1168,Black,False,21.0,74.01,82.67,63.48,75.87,7,5,1,1,2,1,4,1,71.51,84.93,66.3,63.31,7,6,1,0,1,1,5,2,74.01,82.67,63.48,75.87,7,5,1,1,2,1,4,1
2064,180,Scara24,Ainceer,1127,1175,Black,1175,Black,True,25.0,83.65,97.82,80.56,70.78,10,7,1,2,2,0,3,2,82.26,82.4,73.16,91.21,10,4,3,3,3,0,2,1,82.26,82.4,73.16,91.21,10,4,3,3,3,0,3,1
2065,180,Ainceer,JohnnyNoGood59,1184,1190,White,1184,White,True,41.5,69.91,77.85,55.48,76.4,14,9,4,0,3,2,10,1,69.67,79.72,75.31,52.78,9,8,7,1,6,3,7,2,69.91,77.85,55.48,76.4,14,9,4,0,3,2,10,1
2066,180,Ainceer,gralaydn,1176,1204,White,1176,Black,False,31.0,76.04,79.31,86.04,62.44,11,7,2,0,6,0,5,2,70.03,75.0,49.1,85.48,13,3,1,4,2,1,7,1,76.04,79.31,86.04,62.44,11,7,2,0,6,0,5,2
2067,180,Raj77510,Ainceer,1155,1167,Black,1167,White,False,39.5,75.02,77.43,59.89,87.57,14,9,1,2,5,3,6,1,64.98,58.0,52.19,84.75,12,10,0,1,2,2,12,1,64.98,58.0,52.19,84.75,12,10,0,1,2,2,6,1
2068,180,KARTHICAERO08,Ainceer,1157,1175,Black,1175,Black,True,23.0,68.97,59.76,90.58,54.79,8,5,2,0,2,0,6,2,76.06,86.43,72.17,68.67,10,4,0,3,1,1,4,2,76.06,86.43,72.17,68.67,10,4,0,3,1,1,6,2
2069,180,sara8242,Ainceer,1080,1181,Black,1181,Black,True,42.0,65.43,74.03,66.32,55.94,14,5,4,2,3,3,11,2,66.45,73.34,57.23,68.79,18,3,3,1,4,2,11,1,66.45,73.34,57.23,68.79,18,3,3,1,4,2,11,1
2070,180,Ainceer,Antoniolindo055,1172,1159,White,1172,Black,False,44.0,80.19,86.26,69.27,85.39,19,9,3,3,2,2,6,1,74.28,89.75,54.76,78.62,19,8,1,2,2,3,9,1,80.19,86.26,69.27,85.39,19,9,3,3,2,2,6,1
2071,180,Ainceer,ktostam,1163,1143,White,1163,Black,False,23.0,51.84,77.23,51.65,23.05,3,3,1,2,4,2,8,2,61.67,63.84,51.55,70.76,8,3,1,2,1,1,7,1,51.84,77.23,51.65,23.05,3,3,1,2,4,2,8,2
2072,180,Alx01,Ainceer,1164,1171,Black,1171,Black,True,54.0,68.83,64.49,61.9,80.11,20,8,2,0,8,4,12,1,83.61,84.29,80.8,85.72,27,9,1,6,4,4,3,1,83.61,84.29,80.8,85.72,27,9,1,6,4,4,12,1
2073,180,Ainceer,ExcitingLentil,1162,1155,White,1162,Black,False,21.0,45.78,61.9,33.29,42.16,1,3,0,3,3,3,8,1,58.72,58.45,55.01,62.71,4,4,2,1,3,0,7,1,45.78,61.9,33.29,42.16,1,3,0,3,3,3,8,1
2074,180,Ainceer,Edward_Nabielec,1170,1137,White,1170,White,True,37.5,63.29,71.55,45.11,74.03,11,8,2,2,1,2,12,1,66.55,63.03,51.54,85.37,16,8,0,0,0,1,12,1,63.29,71.55,45.11,74.03,11,8,2,2,1,2,12,1
2075,180,Ainceer,ngeslonk,1179,1190,White,1179,White,True,24.5,71.48,96.94,72.8,41.51,7,8,2,1,0,0,7,2,55.7,92.94,42.53,31.63,5,7,0,0,1,1,10,2,71.48,96.94,72.8,41.51,7,8,2,1,0,0,7,2
2076,180,mSudais,Ainceer,1203,1188,Black,1188,Black,True,42.0,68.37,67.97,71.79,65.36,19,6,1,0,3,2,11,2,65.62,55.95,62.89,78.03,15,8,1,3,1,1,13,0,65.62,55.95,62.89,78.03,15,8,1,3,1,1,11,0
2077,180,Ainceer,vijaykathiresan,1181,1238,White,1181,Black,False,6.0,64.9,98.5,96.21,0.0,0,4,0,0,0,0,2,2,97.75,98.0,95.24,100.0,3,3,0,0,0,0,0,1,64.9,98.5,96.21,0.0,0,4,0,0,0,0,2,2
2078,180,rafaelbissaco,Ainceer,1175,1189,Black,1189,Black,True,22.5,71.44,94.36,50.37,69.32,9,4,1,1,1,2,5,1,70.43,93.81,69.61,44.52,10,4,0,1,1,0,6,2,70.43,93.81,69.61,44.52,10,4,0,1,1,0,5,2
2079,180,doctorinbusiness,Ainceer,1224,1182,Black,1182,White,False,28.0,63.25,96.38,33.87,55.83,11,5,0,1,1,0,10,1,60.73,95.06,49.97,33.35,13,2,0,1,2,0,10,2,60.73,95.06,49.97,33.35,13,2,0,1,2,0,10,2
2080,180,Giorgis82,Ainceer,1113,1189,Black,1189,Black,True,32.0,56.67,92.98,34.49,41.13,7,7,2,1,2,0,13,1,73.07,88.44,59.76,70.79,10,8,2,4,0,1,7,1,73.07,88.44,59.76,70.79,10,8,2,4,0,1,13,1
2081,180,Ainceer,Arielrock,1197,1164,White,1197,White,True,12.0,81.44,97.52,82.49,64.31,3,4,1,1,2,0,1,2,68.07,82.17,90.33,31.7,2,4,1,0,1,1,3,2,81.44,97.52,82.49,64.31,3,4,1,1,2,0,1,2
2082,180,stefalber,Ainceer,1155,1204,Black,1204,Black,True,40.0,71.69,91.16,78.98,43.42,13,9,4,0,4,2,8,2,57.53,79.06,41.34,50.52,14,3,3,2,1,3,14,1,57.53,79.06,41.34,50.52,14,3,3,2,1,3,8,1
2083,180,Ainceer,reza68686868,1212,1183,White,1212,White,True,35.5,73.1,89.41,61.78,68.12,16,4,2,3,1,3,7,1,66.41,79.5,55.89,63.59,11,4,3,2,4,2,9,1,73.1,89.41,61.78,68.12,16,4,2,3,1,3,7,1
2084,180,Ainceer,iskender17,1205,1241,White,1205,Black,False,41.0,73.34,81.61,58.77,80.13,14,10,4,1,2,1,9,1,75.48,64.85,70.09,92.73,19,8,2,1,1,3,7,0,73.34,81.61,58.77,80.13,14,10,4,1,2,1,9,1
2085,180,Ainceer,DUNHA01,1196,1191,White,1196,Black,False,40.0,62.11,83.45,49.89,51.37,10,8,2,1,5,3,11,1,70.71,71.28,66.0,74.8,15,8,1,1,3,4,8,1,62.11,83.45,49.89,51.37,10,8,2,1,5,3,11,1
2086,180,Skrygg,Ainceer,1171,1204,Black,1204,Black,True,35.0,71.09,84.97,69.21,57.99,16,2,4,2,2,0,9,2,73.46,55.75,82.29,83.13,16,6,0,2,1,2,8,0,73.46,55.75,82.29,83.13,16,6,0,2,1,2,9,0
2087,180,Ainceer,guthth,1195,1179,White,1195,Black,False,20.0,76.95,83.05,79.42,66.94,6,5,3,1,1,1,3,2,80.28,94.2,73.56,71.87,7,5,1,1,3,1,2,2,76.95,83.05,79.42,66.94,6,5,3,1,1,1,3,2
2088,180,Kammel23,Ainceer,1192,1203,Black,1203,Black,True,33.0,62.92,87.85,46.73,54.19,8,9,1,0,4,0,11,1,80.35,90.54,69.96,80.54,13,8,3,1,0,4,4,1,80.35,90.54,69.96,80.54,13,8,3,1,0,4,11,1
2089,180,Ainceer,timothy1313,1193,1144,White,1193,Black,False,63.0,70.96,83.36,55.76,73.77,26,12,3,1,3,3,15,1,65.79,80.34,57.86,59.18,17,15,5,2,6,0,18,1,70.96,83.36,55.76,73.77,26,12,3,1,3,3,15,1
2090,180,Ainceer,Iceboy33,1185,1191,White,1185,Black,False,1.5,50.79,98.21,3.36,0,0,1,0,0,0,0,1,2,12.33,12.33,0,0,0,0,0,0,0,0,1,2,50.79,98.21,3.36,0,0,1,0,0,0,0,1,2
2091,180,Ninck0,Ainceer,1242,1186,Black,1186,Draw,False,49.0,86.32,88.45,83.7,86.68,24,15,1,1,4,0,4,1,81.21,85.16,74.06,84.17,19,14,4,1,2,4,5,1,81.21,85.16,74.06,84.17,19,14,4,1,2,4,4,1
2092,180,cariocano,Ainceer,1154,1185,Black,1185,Draw,False,66.0,74.24,67.13,72.28,83.33,21,16,5,2,7,2,13,0,80.22,79.04,71.8,89.82,31,12,5,1,3,6,8,1,80.22,79.04,71.8,89.82,31,12,5,1,3,6,13,1
2093,180,Kolasvampen,Ainceer,1206,1177,Black,1177,White,False,60.5,68.03,67.9,62.6,73.59,26,8,1,4,3,3,16,1,70.55,70.16,60.71,80.77,22,14,3,2,1,2,16,1,70.55,70.16,60.71,80.77,22,14,3,2,1,2,16,1
2094,180,Ainceer,Mike1835,1168,1138,White,1168,Black,False,40.5,74.31,82.89,73.38,66.06,15,9,4,2,2,0,9,2,72.56,74.07,85.38,58.11,13,8,3,1,4,5,6,2,74.31,82.89,73.38,66.06,15,9,4,2,2,0,9,2
2095,180,Ainceer,Sandeepsandhu27,1159,1151,White,1159,Black,False,8.0,83.78,98.92,91.15,50.0,2,4,0,1,0,0,1,2,79.94,97.76,82.07,50.0,1,5,0,0,0,1,1,2,83.78,98.92,91.15,50.0,2,4,0,1,0,0,1,2
2096,180,nicoraoul,Ainceer,1154,1151,Black,1151,White,False,21.5,77.35,84.48,75.34,71.22,6,8,0,1,3,1,3,2,69.13,81.25,87.56,38.57,3,5,4,4,0,0,5,2,69.13,81.25,87.56,38.57,3,5,4,4,0,0,3,2
2097,180,Ainceer,iamporter,1159,1134,White,1159,White,True,26.5,65.05,84.1,66.36,44.69,4,9,3,1,2,0,8,2,47.26,83.09,40.36,14.7,4,4,1,1,3,1,12,2,65.05,84.1,66.36,44.69,4,9,3,1,2,0,8,2
2098,180,Ainceer,4icu2rd1,1150,1118,White,1150,Black,False,37.0,66.88,78.19,53.47,68.03,9,6,4,3,4,2,9,1,75.68,58.14,77.47,92.89,17,5,3,2,2,2,6,0,66.88,78.19,53.47,68.03,9,6,4,3,4,2,9,1
2099,180,Quinten8,Ainceer,1108,1157,Black,1157,Black,True,34.0,57.54,76.05,47.3,47.58,9,4,5,1,1,2,12,1,71.14,95.33,51.34,64.54,15,7,0,1,1,2,8,1,71.14,95.33,51.34,64.54,15,7,0,1,1,2,12,1
2100,180,Ainceer,Aboona11,1148,1129,White,1148,Black,False,33.0,72.88,83.64,67.56,67.44,10,8,2,3,2,2,6,2,64.69,71.27,66.62,56.17,9,6,2,2,4,2,8,2,72.88,83.64,67.56,67.44,10,8,2,3,2,2,6,2
2101,180,Ainceer,1shakti,1139,1133,White,1139,Black,False,38.0,74.71,77.75,74.68,71.46,15,6,2,5,0,3,7,2,85.07,88.42,81.96,84.81,19,7,4,1,3,1,3,1,74.71,77.75,74.68,71.46,15,6,2,5,0,3,7,2
2102,180,chrisk17123,Ainceer,1157,1148,Black,1148,Black,True,39.0,41.17,32.11,53.11,38.28,8,3,2,1,1,3,21,0,41.77,33.85,37.46,54.02,8,4,1,1,0,4,21,0,41.77,33.85,37.46,54.02,8,4,1,1,0,4,21,0
2103,180,Ainceer,Dixieguy,1155,1098,White,1155,White,True,52.5,53.96,73.87,34.9,53.07,11,12,1,1,2,5,21,1,56.52,76.02,29.89,62.51,9,11,4,1,4,6,17,1,53.96,73.87,34.9,53.07,11,12,1,1,2,5,21,1
2104,180,edgarsrumjancevs,Ainceer,1178,1147,Black,1147,White,False,15.5,88.7,93.13,93.62,78.44,6,7,1,0,1,0,1,2,56.25,95.8,67.72,5.23,5,1,2,0,0,1,6,2,56.25,95.8,67.72,5.23,5,1,2,0,0,1,1,2
2105,180,Ainceer,conju23,1147,1135,White,1147,Draw,False,92.0,83.35,81.42,79.01,89.84,30,31,7,8,5,3,8,1,77.64,78.41,65.69,89.2,36,20,8,5,5,3,15,1,83.35,81.42,79.01,89.84,30,31,7,8,5,3,8,1
2106,180,sergei123452,Ainceer,1199,1140,Black,1140,White,False,15.0,62.5,79.86,81.24,26.41,6,2,0,1,0,1,5,2,69.19,98.91,94.39,14.26,6,3,1,0,0,1,4,2,69.19,98.91,94.39,14.26,6,3,1,0,0,1,5,2
2107,180,djpitchoun,Ainceer,1166,1149,Black,1149,Black,True,15.0,64.77,95.34,40.57,58.41,4,3,1,1,0,2,4,1,68.52,92.21,43.84,69.49,6,2,0,0,3,1,3,1,68.52,92.21,43.84,69.49,6,2,0,0,3,1,4,1
2108,180,jerrysmith321,Ainceer,1119,1156,Black,1156,Black,True,31.0,47.79,61.05,38.61,42.4,4,5,2,1,3,2,14,1,65.21,65.45,51.75,78.42,8,5,4,2,2,2,8,1,65.21,65.45,51.75,78.42,8,5,4,2,2,2,14,1
2109,180,Ainceer,Lenni313,1164,1167,White,1164,White,True,17.5,66.47,78.77,53.36,67.27,5,5,0,1,1,0,6,1,64.27,64.77,67.18,60.17,4,3,3,0,1,1,5,2,66.47,78.77,53.36,67.27,5,5,0,1,1,0,6,1
2110,180,ZFuller1,Ainceer,1200,1173,Black,1173,Black,True,44.0,69.15,82.81,67.75,56.03,17,8,4,1,2,0,12,2,57.97,82.88,47.68,42.33,16,3,2,1,3,3,16,2,57.97,82.88,47.68,42.33,16,3,2,1,3,3,12,2
2111,180,Ainceer,dmitrysavin,1165,1185,White,1165,Black,False,10.0,80.12,87.92,100.0,49.85,5,1,1,0,1,1,1,2,72.79,47.98,81.4,97.27,3,2,0,1,2,0,2,0,80.12,87.92,100.0,49.85,5,1,1,0,1,1,1,2
2112,180,Ainceer,Sirish2001,1157,1193,White,1157,Black,False,32.5,75.9,88.95,66.21,72.54,13,8,2,1,3,0,6,1,70.02,76.7,57.38,76.56,11,5,3,1,4,1,7,1,75.9,88.95,66.21,72.54,13,8,2,1,3,0,6,1
2113,180,Ainceer,Boreded93,1164,1124,White,1164,White,True,19.5,83.33,94.47,60.7,96.74,6,7,4,0,0,1,2,1,67.77,67.81,88.24,47.25,5,6,2,0,0,1,5,2,83.33,94.47,60.7,96.74,6,7,4,0,0,1,2,1
2114,180,Ainceer,rubanjoe,1163,1125,White,1163,Draw,False,77.0,67.72,71.42,82.93,48.06,19,13,8,9,7,4,17,2,75.35,68.97,76.77,80.51,26,18,10,2,3,4,14,0,67.72,71.42,82.93,48.06,19,13,8,9,7,4,17,2
2115,180,Ainceer,kotzej,1155,1159,White,1155,Black,False,18.5,69.64,98.88,52.36,52.8,4,7,1,0,1,1,5,1,65.39,83.33,89.77,23.08,5,4,2,0,1,0,6,2,69.64,98.88,52.36,52.8,4,7,1,0,1,1,5,1
2116,180,JaumeMarques,Ainceer,1120,1146,Black,1146,White,False,15.5,74.4,93.56,79.83,45.98,7,3,0,0,2,1,3,2,67.37,75.61,76.02,50.48,5,3,0,1,0,3,3,2,67.37,75.61,76.02,50.48,5,3,0,1,0,3,3,2
2117,180,Prashanth7501,Ainceer,1138,1138,Black,1138,White,False,13.0,92.51,98.41,78.7,98.96,3,7,1,1,1,0,0,1,86.59,88.58,96.96,73.72,3,8,0,0,0,1,1,2,86.59,88.58,96.96,73.72,3,8,0,0,0,1,0,2
2118,180,AviOnChess,Ainceer,1155,1147,Black,1147,Black,True,67.0,73.36,65.27,78.89,76.29,24,15,1,1,11,4,11,0,78.06,69.54,79.74,85.28,25,17,5,3,4,3,10,0,78.06,69.54,79.74,85.28,25,17,5,3,4,3,11,0
2119,180,Ainceer,Sanderino,1155,1133,White,1155,White,True,48.5,73.75,82.38,76.21,62.13,16,11,3,3,5,2,9,2,74.9,78.5,61.95,84.26,20,7,3,3,4,3,8,1,73.75,82.38,76.21,62.13,16,11,3,3,5,2,9,2
2120,180,MagnusCarlsen7years,Ainceer,1159,1155,Black,1155,Draw,False,57.5,72.64,66.4,67.27,84.58,28,6,3,2,3,5,11,0,75.24,72.02,70.21,83.48,29,7,3,0,1,7,10,1,75.24,72.02,70.21,83.48,29,7,3,0,1,7,11,1
2121,180,Ainceer,maksgoran77,1146,1136,White,1146,Black,False,26.0,74.33,80.67,74.26,67.28,8,7,1,1,3,2,4,2,74.24,78.24,61.1,84.52,7,3,5,2,5,1,3,1,74.33,80.67,74.26,67.28,8,7,1,1,3,2,4,2
2122,180,Intxa1,Ainceer,1138,1154,Black,1154,Black,True,18.0,70.1,86.6,42.78,80.92,6,5,1,0,1,0,5,1,87.75,85.84,84.85,92.54,11,3,0,1,1,1,1,1,87.75,85.84,84.85,92.54,11,3,0,1,1,1,5,1
2123,180,Ainceer,planing,1161,1108,White,1161,White,True,47.5,73.2,66.42,85.43,67.74,14,14,5,1,2,3,9,0,79.67,67.46,82.03,90.17,21,12,2,2,1,1,8,0,73.2,66.42,85.43,67.74,14,14,5,1,2,3,9,0
2124,180,Ainceer,Pierretazman,1169,1133,White,1169,White,True,18.5,68.09,83.24,57.99,60.52,7,3,2,0,1,1,5,1,58.75,97.95,59.11,19.2,4,4,0,1,1,2,6,2,68.09,83.24,57.99,60.52,7,3,2,0,1,1,5,1
2125,180,Ainceer,Fenkaidash,1176,1111,White,1176,White,True,26.5,72.32,96.06,43.91,77.0,10,6,4,0,0,0,7,1,75.2,80.84,81.82,61.4,7,10,1,1,0,3,4,2,72.32,96.06,43.91,77.0,10,6,4,0,0,0,7,1
2126,180,Baburrahman,Ainceer,1183,1168,Black,1168,White,False,26.0,66.94,89.46,40.75,71.06,8,4,3,1,3,0,7,1,47.11,46.0,23.64,74.75,7,5,0,0,0,0,14,1,47.11,46.0,23.64,74.75,7,5,0,0,0,0,7,1
2127,180,shahikk,Ainceer,1184,1160,Black,1160,White,False,23.5,74.75,94.19,87.34,42.73,10,5,1,2,1,0,5,2,59.87,74.72,56.01,47.31,8,2,1,0,2,4,6,2,59.87,74.72,56.01,47.31,8,2,1,0,2,4,5,2
2128,180,Ainceer,zxyzz,1169,1192,White,1169,White,True,14.5,92.85,96.19,91.3,91.07,3,7,4,1,0,0,0,2,86.82,87.45,99.84,69.76,6,5,0,1,0,1,1,2,92.85,96.19,91.3,91.07,3,7,4,1,0,0,0,2
2129,180,Spearhead95,Ainceer,1141,1177,Black,1177,Black,True,32.0,60.36,66.57,54.75,59.68,12,4,2,0,1,1,12,1,69.74,83.05,55.47,70.79,13,7,1,0,1,2,8,1,69.74,83.05,55.47,70.79,13,7,1,0,1,2,12,1
2130,180,Ainceer,Amanaemonesia,1177,1158,White,1177,Draw,False,56.5,81.2,82.94,83.88,76.78,27,15,1,3,0,2,9,2,84.44,83.28,79.73,90.63,28,12,2,4,3,2,5,1,81.2,82.94,83.88,76.78,27,15,1,3,0,2,9,2
2131,180,jrmann91,Ainceer,1211,1186,Black,1186,Black,True,33.0,51.66,61.11,36.6,57.26,10,5,1,1,1,0,15,1,53.54,69.45,45.52,45.65,9,4,1,3,1,1,14,1,53.54,69.45,45.52,45.65,9,4,1,3,1,1,15,1
2132,180,Henry1993,Ainceer,1225,1195,Black,1195,Black,True,25.0,66.26,84.65,65.46,46.36,9,5,0,3,0,0,8,2,65.53,71.45,66.41,57.99,10,1,4,0,2,1,7,2,65.53,71.45,66.41,57.99,10,1,4,0,2,1,8,2
2133,180,Ainceer,catapultsky,1187,1205,White,1187,Black,False,22.0,69.36,98.54,55.59,49.79,5,8,2,0,1,0,6,2,85.79,97.34,77.85,80.53,12,4,2,0,2,0,2,1,69.36,98.54,55.59,49.79,5,8,2,0,1,0,6,2
2134,180,adityashinde7,Ainceer,1219,1180,Black,1180,White,False,18.5,72.02,93.14,46.88,72.52,5,4,3,0,2,0,5,1,84.61,98.21,98.83,56.79,8,7,0,0,0,1,2,2,84.61,98.21,98.83,56.79,8,7,0,0,0,1,5,2
2135,180,Ainceer,Guardian2B,1187,1147,White,1187,White,True,48.5,67.2,79.15,65.77,55.94,16,6,6,4,3,0,14,2,55.53,49.25,73.48,43.87,16,4,2,1,4,3,18,2,67.2,79.15,65.77,55.94,16,6,6,4,3,0,14,2
2136,180,Ainceer,Josup,1196,1207,White,1196,White,True,51.5,68.35,69.01,66.18,69.82,18,11,1,2,3,3,14,1,69.58,59.87,72.36,76.52,20,8,3,4,1,3,12,0,68.35,69.01,66.18,69.82,18,11,1,2,3,3,14,1
2137,180,Ainceer,polflury99,1188,1205,White,1188,Black,False,56.0,63.86,58.48,65.49,67.82,19,10,1,3,4,1,18,0,78.96,78.81,73.18,85.23,23,12,4,2,4,3,8,1,63.86,58.48,65.49,67.82,19,10,1,3,4,1,18,0
2138,180,mindcraft,Ainceer,1219,1181,Black,1181,White,False,20.5,92.99,94.65,99.29,85.04,6,11,2,1,0,0,1,2,88.48,99.61,95.86,66.89,10,8,0,0,0,0,2,2,88.48,99.61,95.86,66.89,10,8,0,0,0,0,1,2
2139,180,Rambel,Ainceer,1132,1188,Black,1188,Black,True,56.0,78.61,74.2,72.7,89.5,24,16,2,2,1,2,9,1,70.23,78.81,58.92,73.1,23,10,3,1,3,3,13,1,70.23,78.81,58.92,73.1,23,10,3,1,3,3,9,1
2140,180,gholam45,Ainceer,1195,1180,Black,1180,White,False,13.5,82.1,90.08,79.72,75.1,7,2,0,2,2,0,1,2,62.56,86.66,69.99,25.0,3,4,1,0,0,1,4,2,62.56,86.66,69.99,25.0,3,4,1,0,0,1,1,2
2141,180,Ainceer,madihatter,1172,1192,White,1172,Black,False,30.0,70.11,72.52,70.9,66.91,8,7,5,1,1,1,7,2,76.9,82.94,57.55,90.21,10,6,3,0,5,3,3,1,70.11,72.52,70.9,66.91,8,7,5,1,1,1,7,2
2142,180,meghdad54,Ainceer,1170,1164,Black,1164,White,False,54.5,65.47,80.41,64.64,50.52,18,9,5,1,3,5,14,2,74.77,86.46,73.31,64.55,17,17,3,2,2,2,11,2,74.77,86.46,73.31,64.55,17,17,3,2,2,2,14,2
